user_id,url,date,text,num_comments,num_likes,is_video,video_view_count,is_top,other_tags
3438363062,https://www.instagram.com/p/BpVOykSHWER/,2018-10-24 21:56:42,What's in the works now... 🤔🤔🤔 #hacking #arduino #ssd1306 #esp8266,0,19,False,,False,"hacking,arduino,ssd1306,esp8266"
188580915,https://www.instagram.com/p/BpMURBvFPyr/,2018-10-21 10:51:23,#lolin #oled #ssd1306 #esp32 #ntp #mqtt #ds18b20 #temperature #temperaturemonitoring #iot #platformio #arduino,1,27,False,,False,"lolin,oled,ssd1306,esp32,ntp,mqtt,ds18b20,temperature,temperaturemonitoring,iot,platformio,arduino"
45795903,https://www.instagram.com/p/Bo22mBbDC4E/,2018-10-13 02:48:03,#uStartforPIC #pic18f4550 #Oled #ssd1306 #microcontroladores #microcontroller,2,43,False,,False,"uStartforPIC,pic18f4550,Oled,ssd1306,microcontroladores,microcontroller"
32122441,https://www.instagram.com/p/BoyUlbOAFOY/,2018-10-11 08:33:55,"#electronic #projects #i2c #oled #ssd1306 #display #arduino #arduinouno #arduinonano #lm35 #temperature #sensor #arduinoproject
Its code is from #just4electronics",3,155,False,,False,"electronic,projects,i2c,oled,ssd1306,display,arduino,arduinouno,arduinonano,lm35,temperature,sensor,arduinoproject,just4electronics"
2159625933,https://www.instagram.com/p/BoliBtGloLp/,2018-10-06 09:21:14,#датчиктемпературы #нтлприбор #индикация #эксперименты #ssd1306 #прототип,0,17,False,,False,"датчиктемпературы,нтлприбор,индикация,эксперименты,ssd1306,прототип"
6342444632,https://www.instagram.com/p/BoXEcS7Hliq/,2018-09-30 18:33:21,#1bit selfie using #arduino #arducam and #ssd1306 #OLED display,3,16,False,,False,"1bit,arduino,arducam,ssd1306,OLED"
208080247,https://www.instagram.com/p/BoFKXRHgq6M/,2018-09-23 19:38:46,"OctOLED remote mini display showing the status of OctoPrint.
My own project available at @thingiverse - https://www.thingiverse.com/thing:3095499 and @majsterkowo - https://majsterkowo.pl/octoled-zdalny-mini-wyswietlacz-do-octoprinta/
@fiberlogy_filaments PLA Old Gold
#octoprint #druk3d #druk3dpolska #prusa #prusai3mk2s #prusaprinters #3dprinting #prusai3 #wydruk3d #3dprint #3dprinted #fiberlogy #thingiverse #esp8266 #esp8266wifi #ssd1306",9,56,False,,False,"octoprint,druk3d,druk3dpolska,prusa,prusai3mk2s,prusaprinters,3dprinting,prusai3,wydruk3d,3dprint,3dprinted,fiberlogy,thingiverse,esp8266,esp8266wifi,ssd1306"
6006792805,https://www.instagram.com/p/BoC1IVznC3b/,2018-09-22 21:54:45,"Been a while since i last soldered a #d1mini #esp8266 ... This will become a particulate matter sensor. Flashing the premade firmware worked out, still need to make a clean plan for wiring up the #dht21 thermometer, #sds011 sensor and #ssd1306 display. Powered by firmware from http://luftdaten.info
#electronics #hobby #weather #environment",0,55,False,,False,"d1mini,esp8266,dht21,sds011,ssd1306,electronics,hobby,weather,environment"
8927708209,https://www.instagram.com/p/Bn9LWTgHSDo/,2018-09-20 17:13:27,"Distance measurement by SRF04 and ARDUINO & OLED

#avr #avrprojects  #arduino #arduinoproject  #ssd1306  #srf04 #microcontroller  #microproject",1,26,False,,False,"avr,avrprojects,arduino,arduinoproject,ssd1306,srf04,microcontroller,microproject"
8927708209,https://www.instagram.com/p/Bn0OrrkhMRN/,2018-09-17 05:49:25,"ADXL335 with Arduino Nano
 #avr  #avrprojects  #arduino  #arduinoproject  #arduinonano  #adxl335  #ssd1306 #microcontroller  #microproject  #programming",1,23,False,,False,"avr,avrprojects,arduino,arduinoproject,arduinonano,adxl335,ssd1306,microcontroller,microproject,programming"
1566825016,https://www.instagram.com/p/BnbuvCjA5E6/,2018-09-07 17:28:29,"Weekend project: Homemade CNC Plotter - Phase 2 - Migrating from Arduino to ESP8266(ESP07)
- Size reduced
- Go wireless
- OLED display
- Node.js to send gcode

#CNCplotter #arduino #esp8266 #wifi #tcpip #stem #oled #ssd1306 #nodejs #gcode #a4988",1,11,False,,False,"CNCplotter,arduino,esp8266,wifi,tcpip,stem,oled,ssd1306,nodejs,gcode,a4988"
6058068236,https://www.instagram.com/p/BnYuy14Amhm/,2018-09-06 13:31:17,"There was a mistake in my last post in the wiring diagram. I accidentally wired the pull-up resistor before the data wire, which was pointed out by the following:
.
@carlosherz90 
@geekboyosman 
@sasnauskashouse .
.
.
Thank you all for keeping me on my toes! I am by no means infallible, so I always appreciate the feedback and support from the community!
.
.
.
#arduino #arduinouno #i2c #display #tech #dht22 #learning #oled #arduinoproject #temp #wired #microcontroller #ssd1306 #maker #programmer #electronics #phdstudent #coder #makers #stem #steam #voltage #mistake #data #application #diy #tutorial #hardware #phdlife #engineersportal",7,388,False,,False,"arduino,arduinouno,i2c,display,tech,dht22,learning,oled,arduinoproject,temp,wired,microcontroller,ssd1306,maker,programmer,electronics,phdstudent,coder,makers,stem,steam,voltage,mistake,data,application,diy,tutorial,hardware,phdlife,engineersportal"
6058068236,https://www.instagram.com/p/BnWLlU9ApLz/,2018-09-05 13:45:07,"Learn how to make your own mini OLED Arduino display for all of your projects! The simple I2C wiring makes using this display easy and versatile, all without cluttering your Arduino board and maximizing its pin availability.
.
.
Interested in trying it yourself? Check out the link in my bio!
.
#arduino #arduinouno #i2c #display #tech #dht22 #learning #oled #arduinoproject #temp #wired #microcontroller #ssd1306 #maker #programmer #electronics #phdstudent #coder #makers #stem #steam #voltage #screen #data #application #diy #tutorial #hardware #phdlife #engineersportal",14,547,False,,False,"arduino,arduinouno,i2c,display,tech,dht22,learning,oled,arduinoproject,temp,wired,microcontroller,ssd1306,maker,programmer,electronics,phdstudent,coder,makers,stem,steam,voltage,screen,data,application,diy,tutorial,hardware,phdlife,engineersportal"
31834334,https://www.instagram.com/p/BnU8qUHhSrm/,2018-09-05 02:16:52,#esp8266 #homeassistant #arduino #diy #mh-19b #domoticz #ssd1306,1,28,True,291.0,False,"esp8266,homeassistant,arduino,diy,mh-19b,domoticz,ssd1306"
6058068236,https://www.instagram.com/p/BnTeUTTghXo/,2018-09-04 12:31:06,"Arduino mini temperature and humidity display.
.
.
Interested in trying it yourself? Check out the link in my bio!
.
#arduino #arduinouno #i2c #display #screen #dht22 #opensource #oled #arduinoproject #temperature #wiring #microcontroller #ssd1306 #maker #programming #electronics #phdstudent #coding #makerspace #stem #steam #elegoo #screen #data #realtime #diyelectronics #tutorial #hardware #phdlife #engineersportal",14,795,False,,False,"arduino,arduinouno,i2c,display,screen,dht22,opensource,oled,arduinoproject,temperature,wiring,microcontroller,ssd1306,maker,programming,electronics,phdstudent,coding,makerspace,stem,steam,elegoo,screen,data,realtime,diyelectronics,tutorial,hardware,phdlife,engineersportal"
31834334,https://www.instagram.com/p/BnTN1zylKf0/,2018-09-04 10:07:08,#esp8266 #arduino #ssd1306 #mh-z19b #homeassistant #domoticz #diy,4,57,False,,False,"esp8266,arduino,ssd1306,mh-z19b,homeassistant,domoticz,diy"
567906717,https://www.instagram.com/p/BnAy_gOHIX2/,2018-08-28 06:26:12,"Прототип охранной GSM сигнализации на 4/6/8 зон с голосовым оповещением и управлением #DTMF командами с телефона. Выполнена на основе #SIM800L под управлением #Arduino NANO v.3. Опционально предусмотрена установка RF модуля #NRF24L01+ на 2.4 GHz для приёма/передачи информации от радио/датчиков. Имеется возможность подключения дисплея #LCD1602, #LCD2004 по 6-и проводам (D7, D6, D5, D4, E, RS). Выведен интерфейс #I2C для подключения 0.91"" OLED дисплея #SSD1306, различных датчиков (#BMP180, #BMP280, #DHT21, #BH1750FVI), расширителей входов/выходов (#PCF8574T, #MCP23017, #PCA9555, #PCA9685). Предусмотрена возможность выбора перемычками аппаратного/программного #Serial для управления #SIM800L. От него разведены сигналы RING на D2 (INT0) и DTR на D8 для использования режима #DeepSleep (экономия эл.энергии) с последующим пробуждения #SIM800L по входящему звонку или внешнему событию от #Arduino. В общем область применения данной отладочной платы безгранична!!!",1,22,False,,False,"DTMF,SIM800L,Arduino,NRF24L01+,LCD1602,,LCD2004,I2C,SSD1306,,BMP280,,DHT21,,BH1750FVI),,MCP23017,,PCA9555,,PCA9685).,Serial,SIM800L.,DeepSleep,SIM800L,Arduino."
6941613508,https://www.instagram.com/p/Bmt3DUclwtP/,2018-08-20 21:57:25,#SSD1306 #OLED #STM32 #3D #embedded,1,17,True,115.0,False,"SSD1306,OLED,STM32,3D,embedded"
1520216624,https://www.instagram.com/p/BmqxY_aA7mV/,2018-08-19 17:08:54,"3D Printer Monitor Wemos D1 Mini ESP8266 by Qrome

Today i found this nice project and made it. 
Link to the project:
https://www.instructables.com/id/3D-Printer-Monitor-Wemos-D1-Mini-ESP8266/

Monitor your 3D printer over a wifi connection. This is a Wemos D1 Mini and 128x64 OLED combined together to display the status from your OctoPrint Server.

#3dprinter #3dprints #3dprinted #3ddruck #arduino #esp8266 #programming #wemosd1mini #weekendproject #diy #maker #makes #diy #electronic #electronics #wifi #connection #oled #ssd1306",0,46,False,,False,"3dprinter,3dprints,3dprinted,3ddruck,arduino,esp8266,programming,wemosd1mini,weekendproject,diy,maker,makes,diy,electronic,electronics,wifi,connection,oled,ssd1306"
3194320781,https://www.instagram.com/p/BmqPnsbgN7j/,2018-08-19 12:13:49,Zabawa i testowanie nowych peryferiów ;) #bme280 #pms5003 #oled #ssd1306 #i2c #stm32 #microcontroller #microprocessor #programowanie #programming #c #elektronika  #electronic #diy #engineer #maker #polishboy,8,36,False,,False,"bme280,pms5003,oled,ssd1306,i2c,stm32,microcontroller,microprocessor,programowanie,programming,c,elektronika,electronic,diy,engineer,maker,polishboy"
6865258316,https://www.instagram.com/p/BmZQ9Brl245/,2018-08-12 21:58:46,OLED display driver core with a lot of transient effects. #oled #i2c #nrf52840 #nrf52 #ssd1306,2,57,True,474.0,False,"oled,i2c,nrf52840,nrf52,ssd1306"
7431387189,https://www.instagram.com/p/BmWLdM3Fku7/,2018-08-11 17:12:37,"On m'a demandé un tux crédible, en pixel art en 16x16, noir et blanc. Voilà... #meh
#tux #linux #pixelart #pixel #art #blackAndWhite #nerd #geek #hacker #hpphckng #ssd1306 #sh1106 #oled #icon #gnu
Voilà voilà...",3,13,False,,False,"meh,tux,linux,pixelart,pixel,art,blackAndWhite,nerd,geek,hacker,hpphckng,ssd1306,sh1106,oled,icon,gnu"
6006792805,https://www.instagram.com/p/BmD8nBbA_DM/,2018-08-04 15:16:34,"#mailbag contained some #electronic #components this time ... Stocking up on a few #SSD1306 #oled displays, a handful of m3 inserts (wondering how these will work out or not) and these optical fork sensors that i don't have connectors for ... #hobby #electronics #maker #photography",3,47,False,,False,"mailbag,electronic,components,SSD1306,oled,hobby,electronics,maker,photography"
265609932,https://www.instagram.com/p/Blx2c5Mn5yQ/,2018-07-28 14:37:10,Checking out some OLED displays for my next project. Can you guess what I'm working on?,9,47,True,305.0,False,
433127766,https://www.instagram.com/p/BlqetIZnJ4s/,2018-07-25 17:54:14,"The LoRa Project
.
This is a LoRa module with Atmega328P-PU on-board. Also equipped with Serial interface headers to directly code the MCU. This will be my first project with LoRa.
Just hope this works...
.
#pcb #diypcb #lora #atmega328 #oled #oledmodule #ssd1306 #hackaday #RF #homemadepcb #eaglecad #eaglecadsoft #ch340g #uart #microcontroller #arduino #arduinolora #longdistance #soldermask",1,40,False,,False,"pcb,diypcb,lora,atmega328,oled,oledmodule,ssd1306,hackaday,RF,homemadepcb,eaglecad,eaglecadsoft,ch340g,uart,microcontroller,arduino,arduinolora,longdistance,soldermask"
311560657,https://www.instagram.com/p/BlnKVnzlQ3K/,2018-07-24 10:58:33,Almost! Real-time 1541 floppy drive emulation #pi1541 #raspberrypi #raspberry #ssd1306 #8bit #c64 #1541 #emulation,0,19,False,,False,"pi1541,raspberrypi,raspberry,ssd1306,8bit,c64,1541,emulation"
6006792805,https://www.instagram.com/p/BlgbLKvg1yN/,2018-07-21 20:10:59,"Two versions later, I've arrived at this design for the #3dprinted DIN rail mountable perfboard and #oled carrier. This is a WiFi-enabled high temperature #thermocouple sensor with a #MAX31855 temperature converter chip, a tiny #SSD1306 oled and a #Wemos D1 mini board for the #esp8266 #microcontroller with the #arduino firmware still not done.

#3Dprint #3dprinter #tronxy #x5s #tronxyx5s #hobby #tobecontinued #maker #happy",1,70,False,,False,"3dprinted,oled,thermocouple,MAX31855,SSD1306,Wemos,esp8266,microcontroller,arduino,3Dprint,3dprinter,tronxy,x5s,tronxyx5s,hobby,tobecontinued,maker,happy"
6006792805,https://www.instagram.com/p/BlYrhh9AIGp/,2018-07-18 19:59:55,"#3dprinted first iteration of the DIN rail mount is done. Usually it's too tight right off  the #3dprinter, but this time it's actually just a bit too precise - not enough friction between parts for a good lockdown. Also I left too much air around the #oled display. So, back to the drawing board. Next version will have less XY compensation and tighter slots with funnel-shaped inlets for the #ssd1306 oled module.

#iterativedesign #learnfrommistakes #hobby #electronics #3dprinting #maker #3dprinter #tronxy #x5s #tronxyx5s #tobecontinued",0,50,False,,False,"3dprinted,3dprinter,,oled,ssd1306,iterativedesign,learnfrommistakes,hobby,electronics,3dprinting,maker,3dprinter,tronxy,x5s,tronxyx5s,tobecontinued"
6006792805,https://www.instagram.com/p/BlTnccoAwZk/,2018-07-16 20:48:04,"High temperature thermocouple sensor seems to work again. Maybe it wasn't the driver chip but the actual sensor that is broken. While testing, I've added a #ssd1306 #oled display, a ""hold to init"" button and am writing a new firmware to integrate the #homie #Arduino #mqtt library (to make things a bit more comfortable to configure). Still needs work (mostly of the copy&paste kind), and replacing the sensor inside the pizza oven may require some chiseling ... #experimenting #electronics #programming #hobby #maker #happy #progress #tobecontinued",2,60,False,,False,"ssd1306,oled,homie,Arduino,mqtt,experimenting,electronics,programming,hobby,maker,happy,progress,tobecontinued"
6006792805,https://www.instagram.com/p/BlKylpyghaZ/,2018-07-13 10:32:17,"The #3dprinted enclosure for the particulate matter sensor is #completed ! I'm #veryhappy with the newly calibrated #filament feed on the #tronxy #x5s - the #firstcontact of the plastic onto the print bed is finally reliable.
This #enclosure consists of two boxes and one lid. The lower part contains solely the #sds011 sensor. The upper half has the #wemos d1 mini, the #ssd1306 #oled display and the clipping mechanism for the perfboard. The lid has both a recessed opening for the display and two slots that stabilize the Wemos against the forces of pluggin/unplugging the micro USB power supply by slotting into the Wemos' pin connectors.
Aaaand ... I forgot an opening for the #AM2302 climate sensor's extension wire. #doh
The measurements taken every 30 minutes will (once I've picked a location) become part of the https://luftdaten.info/ world map. This #citizenscience #grassroot initiative also supplied the schematics for the #electronics and firmware 
#Tronxyx5s #3dprinter #diy #kit #luftdateninfo #curiosity #maker #hobby #success #finally #happy",3,51,False,,False,"3dprinted,completed,veryhappy,filament,tronxy,x5s,firstcontact,enclosure,sds011,wemos,ssd1306,oled,AM2302,doh,citizenscience,grassroot,electronics,Tronxyx5s,3dprinter,diy,kit,luftdateninfo,curiosity,maker,hobby,success,finally,happy"
3019595915,https://www.instagram.com/p/BlECtCfgaES/,2018-07-10 19:38:25,Už jste četli náš nový článek o OLED displeji s Raspberry Pi? Více na navody.arduino-shop.cz #arduino #navod #raspberry #pi #oled #display #SSD1306 #arduino_navody,0,41,False,,False,"arduino,navod,raspberry,pi,oled,display,SSD1306,arduino_navody"
6738386216,https://www.instagram.com/p/Bk0dskuAyxj/,2018-07-04 18:30:06,"Probando las pantallas lcd OLED de 0.96 pulgadas,  con una resolución de 128x64 se convierten en una buena opción de pantalla.
#tettsa #eletronics #electronica #lcd #oled #adaifruit #guatemala🇬🇹 #ssd1306 #maker #arduino #led #i2c #tecnologia #tecnology #128x64 #capacitor #transistor #resistor #protoboard #breadboard #raspberry",2,40,True,146.0,False,"tettsa,eletronics,electronica,lcd,oled,adaifruit,guatemala🇬🇹,ssd1306,maker,arduino,led,i2c,tecnologia,tecnology,128x64,capacitor,transistor,resistor,protoboard,breadboard,raspberry"
447658733,https://www.instagram.com/p/Bk0TEOyDTuv/,2018-07-04 16:53:33,Joujou avec un GPS et un écran OLED. #teensy #em406 #ssd1306,0,8,False,,False,"teensy,em406,ssd1306"
4141144,https://www.instagram.com/p/Bkw4K0bnDE-/,2018-07-03 09:00:48,"Lowcost hand-made led video light #6
Cutting the reflector.
そろそろ書いておかないと文脈が続かなくなりそうなので、本日の分ということで。
esp8266 を載せるために、本来の機能を一部削除しました。この100円ランタンはSMDの他に通常の懐中電灯が付いた2ウェイ構成です。wroom02基板を入れる際にリフレクターが邪魔していたのでバッサリ切り落としました。窓がポッカリ空いたのでOLED(ssd 1306)をここにセットしていきます。
＊もちろんルーターもダイソー(800円)なんですが、これは失敗したな。丸ノコがちっとも進んでいきません。横で見ていた家内(歯科医勤務)が笑ってたよ。そりゃー本職の道具には敵いますまい。
(ドレメルあたりの高トルクなヤツを奮発したいところですね。ここはひとつ😅)
:
#SSD1306 #esp8266  #instadiy #DIY #videolight #ledlight #arduinocompatible",4,50,False,,False,"6,SSD1306,esp8266,instadiy,DIY,videolight,ledlight,arduinocompatible"
24883,https://www.instagram.com/p/BkrglSHF-EM/,2018-07-01 06:58:29,DIY Thermometer with #attiny85 #ds18b20 #ssd1306 PCB milling by #snapmaker,2,26,False,,False,"attiny85,ds18b20,ssd1306,snapmaker"
6006792805,https://www.instagram.com/p/BkgUwV1HaGe/,2018-06-26 22:43:30,"Finished the perfboard soldering of the #esp8266 multi sensor with i2c communication. It has a tiny #ssd1306 #oled display for status messages, a gy-30 light level sensor, a sht21 thermometer/hygrometer, an additional status led and a button that triggers config mode if held 5 seconds after power on or instant refresh otherwise. Now it needs a pair of cases ...
#arduino #electronics #hobby #maker #curious #measurement #environment #sensor",1,56,False,,False,"esp8266,ssd1306,oled,arduino,electronics,hobby,maker,curious,measurement,environment,sensor"
1088251531,https://www.instagram.com/p/Bkf44WmAvzZ/,2018-06-26 18:39:55,"My-SSD1306 is a PIC18F-powered board that turns your OLED display into an RS232 monitor with a built-in HTML parser.
-
#microchip #pic #pic18f #ssd1306 #oled #kickstarter #opensource #hardware",5,530,False,,False,"microchip,pic,pic18f,ssd1306,oled,kickstarter,opensource,hardware"
32122441,https://www.instagram.com/p/BkfZ7nGnC-t/,2018-06-26 14:09:29,#ESP8266 #OLED #SSD1306 #I2C #display #adafruit #lm35 #temperature #sensor,0,76,False,,False,"ESP8266,OLED,SSD1306,I2C,display,adafruit,lm35,temperature,sensor"
32122441,https://www.instagram.com/p/BkfRBZjHdm0/,2018-06-26 12:51:38,A simple temperature and digital clock application using #ESP8266 #I2C #OLED #SSD1306 #display #lm35 #temperature #sensor,1,57,False,,False,"ESP8266,I2C,OLED,SSD1306,display,lm35,temperature,sensor"
6006792805,https://www.instagram.com/p/BkdfifFn1BJ/,2018-06-25 20:20:00,"This took more time than I'd expected ... at least it works now. The Wifi chip sends light level, temperature and humidty via #mqtt to a local #raspberrypi and every 15 minutes pushes the data to a website. 
I've replaced the #ssd1306 #oled display library with a slimmer alternative that only supports text output. Configuring the HTTP upload was a major pain, mainly because of the mobile browser. Once I switched to the laptop, it worked flawlessly. Not sure why Chrome/Android behaved so stubbornly. Then again, the ""helpful"" attitude of #android has been grating my nerves for a while now ... just connect to the access point that I told you, don't launch the login mask yet again ... #dumbandstubborn #braindeadfeatures are such a pain!
#electronics #arduino #wemos #esp8266 #oled #environment #sensors #hobby #maker #success #finally #learningexperience",2,71,False,,False,"mqtt,raspberrypi,ssd1306,oled,android,dumbandstubborn,braindeadfeatures,electronics,arduino,wemos,esp8266,oled,environment,sensors,hobby,maker,success,finally,learningexperience"
422092640,https://www.instagram.com/p/BkcZtYaglQk/,2018-06-25 10:09:49,"This time I like the small one!
#Arduino
#OLedDisplay
#0.96inchOLED
#OLED
#Philips
#22inchLcdDisplay
#SSD1306
#220EW8FB
#VGA #DB15
#i2c",0,10,False,,False,"Arduino,OLedDisplay,0.96inchOLED,OLED,Philips,22inchLcdDisplay,SSD1306,220EW8FB,VGA,DB15,i2c"
6006792805,https://www.instagram.com/p/BkVpkbiHgNN/,2018-06-22 19:13:43,"Sometimes, a bit of #patching after the fact is in order. I've moved the supply line of the #ssd1306 #oled display from 5v to the 3.3v of the #esp8266 - just to be safe. The wiring plan of http://luftdaten.info uses 5v and it held up for the past two days anyway, and the I2C lines are pull-down active. So it shouldn't be an issue, but switching to the 3.3v line allowed me to get rid of one of the patch wires and replace it with a direct connection on the underside.
So far the particle measurements have been well below any worrisome levels, even the tiny spike in the morning possibly caused by the SUV driving moms dropping their kids at the nearby school. :-) #electronics #hobby #soldering #success #improving #iterative",1,47,False,,False,"patching,ssd1306,oled,esp8266,electronics,hobby,soldering,success,improving,iterative"
1123353056,https://www.instagram.com/p/BkNfTy-A9r9/,2018-06-19 15:12:12,testing cap touch synth with SSD1309 #cap1128 #captouch #raspberrypi #puredata #ssd1309 #ssd1306 #u8glib,1,17,True,107.0,False,"cap1128,captouch,raspberrypi,puredata,ssd1309,ssd1306,u8glib"
967379644,https://www.instagram.com/p/BkDCZ5zhZ5w/,2018-06-15 13:45:10,"Raspberry Pi 3B+ & PiFi DAC 2.0
Volumio Music Streamer
Added more info to Statistics Python script for OLED 1.3” display
#raspberrypi #raspberrypi3bplus #python #adafruit #oled #ssd1306 #pifi #dac #diyaudio #diy #electronics #music #volumio",3,27,False,,False,"raspberrypi,raspberrypi3bplus,python,adafruit,oled,ssd1306,pifi,dac,diyaudio,diy,electronics,music,volumio"
4141144,https://www.instagram.com/p/BkCaeMQHRiB/,2018-06-15 07:56:14,"Muybridge‼︎ : Animation test [02]
After darkの再現(2つ前のポスト)で、俄然マイコン上のビットマップアニメーションに興味を持った。メイブリッジの作品をアニメ化するフォーラム記事からスケッチをお借りして、3つの環境で再生してみた。
(マイコンは環境整備が大変。Flashからhex書き出しが使えれば良いのにね😅) :
URL:https://forum.arduino.cc/index.php?topic=375985.0

#muybridge #animation #stm32 #esp32 #m5stack #ssd1306 #arduino #microcontroller #stm32f103c8t6",0,146,False,,False,"muybridge,animation,stm32,esp32,m5stack,ssd1306,arduino,microcontroller,stm32f103c8t6"
4141144,https://www.instagram.com/p/Bj8xuYPnBaf/,2018-06-13 03:27:00,"Flying Toaster (esp32 + SSD1306)

Afterdarkを最初に見たのは、秋葉原の雑居ビルにあった小さなショップだった。
それまでNEC PC98しか使っていなかった私は、Macintosh(おそらくIIci)に接続された、モノクロームのディスプレイのなかを飛ぶ羽根のついたトースターに驚いた。
ユニークなキャラクターと、コンピュータ－で自由に遊ぶ文化。2重の衝撃だった。

Reference : adafruit.com(Animated Flying Toaster OLED Jewelry)

#afterdark #flyingtoasters #esp32 #ssd1306 #arduino #arduinocompatible  #microcontroller",2,86,True,9.0,False,"afterdark,flyingtoasters,esp32,ssd1306,arduino,arduinocompatible,microcontroller"
408550435,https://www.instagram.com/p/Bj4EiaSFapz/,2018-06-11 07:32:41,#amqp #raspberrypi3 #ssd1306,0,16,True,66.0,False,"amqp,raspberrypi3,ssd1306"
7817360610,https://www.instagram.com/p/BjpreCCHMu5/,2018-06-05 17:23:44,"A wrist clock which can control the battry usage in two mode of normal & power saving. programmed by me.
.
.
.
.
.
#ssd1306 #wristclock #avr #atmel #glcd",0,51,False,,False,"ssd1306,wristclock,avr,atmel,glcd"
4825188122,https://www.instagram.com/p/BjpjleMASBW/,2018-06-05 16:14:51,"Arduino display:) ssd1306 128x64
#arduino #uno #breadboard #display #screen #stickman #sad #ssd1306 #1306 #экран #дисплей #макет #плата",3,20,False,,False,"arduino,uno,breadboard,display,screen,stickman,sad,ssd1306,1306,экран,дисплей,макет,плата"
4141144,https://www.instagram.com/p/BjoaAXAH30-/,2018-06-05 05:31:54,"OELD< OLED>+wroom32 (test)

先月作った基板が突然昇天。電子工作にはよくありがちな凡ミスが原因だと思いますが、完成品をリセットするのと違って原因が特定出来ず。自分が作ったものなので、怪しいと思われる箇所も数知れず。

おそらく起動時に突発的に電圧が下がり、チップ自体が起動しないモードになったと思うんですが、チップは基板にべったり半田付けしてあり、交換も難しい状態(顔はもう真っ青)

もう一回作るのも億劫なので、とりあえずブレッドボードの世話になることにしました。今回は工作が目的ではなく、ミニマルな環境下でどうディスプレイを動かすのかが知りたかったので。

しかし、始めてみるともう初見の情報のオンパレードなわけで、まずブラウザがないからhtmlで書けない。もちろんCSSもありません。フォントはビットマップ。
WEBやDTPの制作環境が如何に恵まれているかが良く分かりました。 ＊動画はサンプルコードを動かしたものです。

#ssd1306 #wroom32 #esp32 #arduino",0,78,False,,False,"ssd1306,wroom32,esp32,arduino"
1123353056,https://www.instagram.com/p/BjoL04_gx2b/,2018-06-05 03:30:11,#oled controlled by #puredata on #raspberrypi #u8glib #ssd1309 #ssd1306,1,22,True,124.0,False,"oled,puredata,raspberrypi,u8glib,ssd1309,ssd1306"
2349759814,https://www.instagram.com/p/BjakevWHklh/,2018-05-30 20:36:46,"#SSD1306 based 128x64 #OLED display using #MRAA & #UPM #i2c
#dragonboard410c #arm #linux",1,80,True,0.0,False,"SSD1306,OLED,MRAA,UPM,i2c,dragonboard410c,arm,linux"
3194320781,https://www.instagram.com/p/BQa8929lXjh/,2017-02-12 18:11:32,czujnik złożony i działa :) #ds18b20 #nrf24l01 #atmega #avr #oled #i2c #aaa #czujnik #temperatura #elektronika #diy #ssd1306,0,19,False,,False,"ds18b20,nrf24l01,atmega,avr,oled,i2c,aaa,czujnik,temperatura,elektronika,diy,ssd1306"
3194320781,https://www.instagram.com/p/BOH_wMWFAC-/,2016-12-17 16:27:32,#oled #i2c #atmega #c #avr #nrf24l01 #diy #temperatura #czujnik #bezprzewodowy #działa #ds18b20 #elektronika #electronic #ssd1306,0,14,False,,False,"oled,i2c,atmega,c,avr,nrf24l01,diy,temperatura,czujnik,bezprzewodowy,działa,ds18b20,elektronika,electronic,ssd1306"
6495573946,https://www.instagram.com/p/B-tc9yBDy-H/,2020-04-08 06:41:36,"Raspberry Pi 3B+ Playground 🤖

#ADS1115 #ADC #BMP280 #Led #GPIO #GPIOExtensionBoard #SSD1306 #I2C #Headless #RaspberryPi3Bplus #RaspberryPi #Playground #Sensors #Programmer #Python3  #LightSensor #TempSensor #Protoboard #PythonPrograming",7,165,False,,True,"ADS1115,ADC,BMP280,Led,GPIO,GPIOExtensionBoard,SSD1306,I2C,Headless,RaspberryPi3Bplus,RaspberryPi,Playground,Sensors,Programmer,Python3,LightSensor,TempSensor,Protoboard,PythonPrograming"
1080920,https://www.instagram.com/p/ByzSWhNhm8s/,2019-06-17 06:47:35,👉,64,713,False,,True,
28201492776,https://www.instagram.com/p/B88jpoZphSx/,2020-02-24 10:25:51,"موضوع: آشنايي با ماژول نمايشگر 
مدرس: استاد ملك زاده
سطح: پيشرفته

@electro.expert 💡
@electro.expert 💡
@electro.expert 💡
💡
@ma_malekzadeh

#الكترونيك #برق #آموزش #دانشجو #دانش_آموز #پروژه #پروژه_دانشجويي #علم #علم_آموزش #اشتغال #علاقه #نانو_صنعت_كارون #فانكشن_ژنراتور #مقاومت #برد_هزار_سوراخ #ال_اي_دي
#electronicsprojects #electronic #electronics #student #education #job #favourite #nano_sanat_karoon #function_generator #resistor #prototype_PCB #PCB #OLED #ssd1306",17,271,False,,True,"الكترونيك,برق,آموزش,دانشجو,دانش_آموز,پروژه,پروژه_دانشجويي,علم,علم_آموزش,اشتغال,علاقه,نانو_صنعت_كارون,فانكشن_ژنراتور,مقاومت,برد_هزار_سوراخ,ال_اي_دي,electronicsprojects,electronic,electronics,student,education,job,favourite,nano_sanat_karoon,function_generator,resistor,prototype_PCB,PCB,OLED,ssd1306"
